ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_104513	1653	A Room with a View by E. M. Forster - pg2641_chunk1819	ORIGINAL														True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1819|A Room with a View by E. M. Forster - pg2641_chunk1466|A Room with a View by E. M. Forster - pg2641_chunk1561|A Room with a View by E. M. Forster - pg2641_chunk2373|A Room with a View by E. M. Forster - pg2641_chunk1986	A Room with a View by E. M. Forster - pg2641_chunk1819|A Room with a View by E. M. Forster - pg2641_chunk1466|A Room with a View by E. M. Forster - pg2641_chunk1561|A Room with a View by E. M. Forster - pg2641_chunk2373|A Room with a View by E. M. Forster - pg2641_chunk1986
20260215_104513	1653	A Room with a View by E. M. Forster - pg2641_chunk1819	INSERTED					not at all	10	10	25	57	False				True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk1819|A Room with a View by E. M. Forster - pg2641_chunk1466|A Room with a View by E. M. Forster - pg2641_chunk1561|A Room with a View by E. M. Forster - pg2641_chunk2373|A Room with a View by E. M. Forster - pg2641_chunk680	A Room with a View by E. M. Forster - pg2641_chunk1819|A Room with a View by E. M. Forster - pg2641_chunk1466|A Room with a View by E. M. Forster - pg2641_chunk1561|A Room with a View by E. M. Forster - pg2641_chunk2373|A Room with a View by E. M. Forster - pg2641_chunk680
20260215_104513	1654	The King in Yellow by Robert W. Chambers  - pg8492_chunk885	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk885|Heart of Darkness by Joseph Conrad - pg219_chunk1158|Heart of Darkness by Joseph Conrad - pg219_chunk499|Heart of Darkness by Joseph Conrad - pg219_chunk1353|Heart of Darkness by Joseph Conrad - pg219_chunk881	The King in Yellow by Robert W. Chambers  - pg8492_chunk885|Heart of Darkness by Joseph Conrad - pg219_chunk1158|Heart of Darkness by Joseph Conrad - pg219_chunk499|Heart of Darkness by Joseph Conrad - pg219_chunk1353|Heart of Darkness by Joseph Conrad - pg219_chunk881
20260215_104513	1654	The King in Yellow by Robert W. Chambers  - pg8492_chunk885	INSERTED					not at all	10	10	30	47	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk885|Heart of Darkness by Joseph Conrad - pg219_chunk1158|Heart of Darkness by Joseph Conrad - pg219_chunk1353|Heart of Darkness by Joseph Conrad - pg219_chunk499|Frankenstein  The Modern Prometheus - pg84_chunk465	The King in Yellow by Robert W. Chambers  - pg8492_chunk885|Heart of Darkness by Joseph Conrad - pg219_chunk1158|Heart of Darkness by Joseph Conrad - pg219_chunk1353|Heart of Darkness by Joseph Conrad - pg219_chunk499|Frankenstein  The Modern Prometheus - pg84_chunk465
20260215_104513	1655	Pride and Prejudice - pg1342_chunk2372	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk2372|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk2250|Pride and Prejudice - pg1342_chunk1255|Pride and Prejudice - pg1342_chunk1530	Pride and Prejudice - pg1342_chunk2372|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk2250|Pride and Prejudice - pg1342_chunk1255|Pride and Prejudice - pg1342_chunk1530
20260215_104513	1655	Pride and Prejudice - pg1342_chunk2372	INSERTED					not at all	10	10	28	49	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk2372|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk2250|Pride and Prejudice - pg1342_chunk760|Pride and Prejudice - pg1342_chunk2401	Pride and Prejudice - pg1342_chunk2372|Pride and Prejudice - pg1342_chunk2375|Pride and Prejudice - pg1342_chunk760|Pride and Prejudice - pg1342_chunk2250|Pride and Prejudice - pg1342_chunk2401
20260215_104513	1656	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806|Pride and Prejudice - pg1342_chunk5001|The King in Yellow by Robert W. Chambers  - pg8492_chunk2512|The King in Yellow by Robert W. Chambers  - pg8492_chunk667|The King in Yellow by Robert W. Chambers  - pg8492_chunk2201	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806|Pride and Prejudice - pg1342_chunk5001|The King in Yellow by Robert W. Chambers  - pg8492_chunk2512|The King in Yellow by Robert W. Chambers  - pg8492_chunk667|The King in Yellow by Robert W. Chambers  - pg8492_chunk2201
20260215_104513	1656	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806	INSERTED					not at all	10	10	29	52	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806|The King in Yellow by Robert W. Chambers  - pg8492_chunk2512|Pride and Prejudice - pg1342_chunk5001|The King in Yellow by Robert W. Chambers  - pg8492_chunk667|The King in Yellow by Robert W. Chambers  - pg8492_chunk2201	The King in Yellow by Robert W. Chambers  - pg8492_chunk1806|The King in Yellow by Robert W. Chambers  - pg8492_chunk2512|Pride and Prejudice - pg1342_chunk5001|The King in Yellow by Robert W. Chambers  - pg8492_chunk667|The King in Yellow by Robert W. Chambers  - pg8492_chunk2201
20260215_104513	1657	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900	ORIGINAL														True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1674|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1752|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2803|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1797	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1674|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1752|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2803|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1797
20260215_104513	1657	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900	INSERTED					not at all	10	10	26	60	False				True	1	True	1	5/5	1.0000	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2803|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1674|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1752	Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1900|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk2803|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1674|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1797|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk1752
20260215_104513	1658	The King in Yellow by Robert W. Chambers  - pg8492_chunk733	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk2733|The King in Yellow by Robert W. Chambers  - pg8492_chunk240|The King in Yellow by Robert W. Chambers  - pg8492_chunk638	The King in Yellow by Robert W. Chambers  - pg8492_chunk733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk2733|The King in Yellow by Robert W. Chambers  - pg8492_chunk240|The King in Yellow by Robert W. Chambers  - pg8492_chunk638
20260215_104513	1658	The King in Yellow by Robert W. Chambers  - pg8492_chunk733	INSERTED					not at all	10	10	26	54	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk2733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2675|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587	The King in Yellow by Robert W. Chambers  - pg8492_chunk733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk2733|The King in Yellow by Robert W. Chambers  - pg8492_chunk2675|The King in Yellow by Robert W. Chambers  - pg8492_chunk1587
20260215_104513	1659	Pride and Prejudice - pg1342_chunk4966	ORIGINAL														True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4966|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5130|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7109|Pride and Prejudice - pg1342_chunk5192|Frankenstein  The Modern Prometheus - pg84_chunk211	Pride and Prejudice - pg1342_chunk4966|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5130|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7109|Pride and Prejudice - pg1342_chunk5192|Frankenstein  The Modern Prometheus - pg84_chunk211
20260215_104513	1659	Pride and Prejudice - pg1342_chunk4966	INSERTED					not at all	10	10	25	54	False				True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk4966|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5130|Pride and Prejudice - pg1342_chunk4962|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7109|Pride and Prejudice - pg1342_chunk3153	Pride and Prejudice - pg1342_chunk4966|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5130|Pride and Prejudice - pg1342_chunk4962|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7109|Pride and Prejudice - pg1342_chunk3153
20260215_104513	1660	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283|The King in Yellow by Robert W. Chambers  - pg8492_chunk1265|The King in Yellow by Robert W. Chambers  - pg8492_chunk1282|Heart of Darkness by Joseph Conrad - pg219_chunk323|The_Girl_Who_chunk14	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283|The King in Yellow by Robert W. Chambers  - pg8492_chunk1265|The King in Yellow by Robert W. Chambers  - pg8492_chunk1282|Heart of Darkness by Joseph Conrad - pg219_chunk323|The_Girl_Who_chunk14
20260215_104513	1660	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283	INSERTED					not at all	10	10	26	50	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283|The King in Yellow by Robert W. Chambers  - pg8492_chunk1265|The King in Yellow by Robert W. Chambers  - pg8492_chunk1282|Heart of Darkness by Joseph Conrad - pg219_chunk323|The King in Yellow by Robert W. Chambers  - pg8492_chunk2353	The King in Yellow by Robert W. Chambers  - pg8492_chunk1283|The King in Yellow by Robert W. Chambers  - pg8492_chunk1265|The King in Yellow by Robert W. Chambers  - pg8492_chunk1282|Heart of Darkness by Joseph Conrad - pg219_chunk323|The King in Yellow by Robert W. Chambers  - pg8492_chunk2353
20260215_104513	1661	A Room with a View by E. M. Forster - pg2641_chunk553	ORIGINAL														True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk553|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5340|Frankenstein  The Modern Prometheus - pg84_chunk2636|The King in Yellow by Robert W. Chambers  - pg8492_chunk1580|Frankenstein  The Modern Prometheus - pg84_chunk1083	A Room with a View by E. M. Forster - pg2641_chunk553|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5340|Frankenstein  The Modern Prometheus - pg84_chunk2636|The King in Yellow by Robert W. Chambers  - pg8492_chunk1580|Frankenstein  The Modern Prometheus - pg84_chunk1083
20260215_104513	1661	A Room with a View by E. M. Forster - pg2641_chunk553	INSERTED					not at all	10	10	29	47	False				True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk553|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5340|The King in Yellow by Robert W. Chambers  - pg8492_chunk1580|Frankenstein  The Modern Prometheus - pg84_chunk2968|Pride and Prejudice - pg1342_chunk639	A Room with a View by E. M. Forster - pg2641_chunk553|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk5340|The King in Yellow by Robert W. Chambers  - pg8492_chunk1580|Frankenstein  The Modern Prometheus - pg84_chunk2968|Pride and Prejudice - pg1342_chunk639
20260215_104513	1662	Frankenstein  The Modern Prometheus - pg84_chunk2203	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2203|Frankenstein  The Modern Prometheus - pg84_chunk2308|Frankenstein  The Modern Prometheus - pg84_chunk1435|Frankenstein  The Modern Prometheus - pg84_chunk2735|Heart of Darkness by Joseph Conrad - pg219_chunk470	Frankenstein  The Modern Prometheus - pg84_chunk2203|Frankenstein  The Modern Prometheus - pg84_chunk2308|Frankenstein  The Modern Prometheus - pg84_chunk1435|Frankenstein  The Modern Prometheus - pg84_chunk2735|Heart of Darkness by Joseph Conrad - pg219_chunk470
20260215_104513	1662	Frankenstein  The Modern Prometheus - pg84_chunk2203	INSERTED					not at all	10	10	17	46	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk2203|Frankenstein  The Modern Prometheus - pg84_chunk1435|The King in Yellow by Robert W. Chambers  - pg8492_chunk1355|Frankenstein  The Modern Prometheus - pg84_chunk899|Pride and Prejudice - pg1342_chunk3960	Frankenstein  The Modern Prometheus - pg84_chunk2203|Frankenstein  The Modern Prometheus - pg84_chunk1435|The King in Yellow by Robert W. Chambers  - pg8492_chunk1355|Frankenstein  The Modern Prometheus - pg84_chunk899|Pride and Prejudice - pg1342_chunk3960
20260215_104513	1663	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598|Frankenstein  The Modern Prometheus - pg84_chunk2880|Frankenstein  The Modern Prometheus - pg84_chunk121|The King in Yellow by Robert W. Chambers  - pg8492_chunk1713|A Room with a View by E. M. Forster - pg2641_chunk71	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598|Frankenstein  The Modern Prometheus - pg84_chunk2880|Frankenstein  The Modern Prometheus - pg84_chunk121|The King in Yellow by Robert W. Chambers  - pg8492_chunk1713|A Room with a View by E. M. Forster - pg2641_chunk71
20260215_104513	1663	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598	INSERTED					not at all	10	10	24	61	False				True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598|Frankenstein  The Modern Prometheus - pg84_chunk2880|Frankenstein  The Modern Prometheus - pg84_chunk121|Heart of Darkness by Joseph Conrad - pg219_chunk875|Heart of Darkness by Joseph Conrad - pg219_chunk128	The King in Yellow by Robert W. Chambers  - pg8492_chunk1598|Frankenstein  The Modern Prometheus - pg84_chunk2880|Frankenstein  The Modern Prometheus - pg84_chunk121|Heart of Darkness by Joseph Conrad - pg219_chunk875|Heart of Darkness by Joseph Conrad - pg219_chunk128
20260215_104513	1664	Frankenstein  The Modern Prometheus - pg84_chunk181	ORIGINAL														True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk181|Frankenstein  The Modern Prometheus - pg84_chunk546|Frankenstein  The Modern Prometheus - pg84_chunk2193|Frankenstein  The Modern Prometheus - pg84_chunk1457|Frankenstein  The Modern Prometheus - pg84_chunk573	Frankenstein  The Modern Prometheus - pg84_chunk181|Frankenstein  The Modern Prometheus - pg84_chunk546|Frankenstein  The Modern Prometheus - pg84_chunk2193|Frankenstein  The Modern Prometheus - pg84_chunk1457|Frankenstein  The Modern Prometheus - pg84_chunk573
20260215_104513	1664	Frankenstein  The Modern Prometheus - pg84_chunk181	INSERTED					not at all	10	10	29	61	False				True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk181|Frankenstein  The Modern Prometheus - pg84_chunk546|Frankenstein  The Modern Prometheus - pg84_chunk573|Frankenstein  The Modern Prometheus - pg84_chunk2193|Frankenstein  The Modern Prometheus - pg84_chunk1435	Frankenstein  The Modern Prometheus - pg84_chunk181|Frankenstein  The Modern Prometheus - pg84_chunk546|Frankenstein  The Modern Prometheus - pg84_chunk573|Frankenstein  The Modern Prometheus - pg84_chunk2193|Frankenstein  The Modern Prometheus - pg84_chunk1435
20260215_104513	1665	A Room with a View by E. M. Forster - pg2641_chunk71	ORIGINAL														True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk71|Frankenstein  The Modern Prometheus - pg84_chunk1483|Pride and Prejudice - pg1342_chunk3616|A Room with a View by E. M. Forster - pg2641_chunk2703|Frankenstein  The Modern Prometheus - pg84_chunk1032	A Room with a View by E. M. Forster - pg2641_chunk71|Frankenstein  The Modern Prometheus - pg84_chunk1483|Pride and Prejudice - pg1342_chunk3616|A Room with a View by E. M. Forster - pg2641_chunk2703|Frankenstein  The Modern Prometheus - pg84_chunk1032
20260215_104513	1665	A Room with a View by E. M. Forster - pg2641_chunk71	INSERTED					not at all	10	10	31	44	False				True	1	True	1	5/5	1.0000	A Room with a View by E. M. Forster - pg2641_chunk71|Frankenstein  The Modern Prometheus - pg84_chunk1483|Pride and Prejudice - pg1342_chunk3616|Frankenstein  The Modern Prometheus - pg84_chunk1032|Pride and Prejudice - pg1342_chunk3912	A Room with a View by E. M. Forster - pg2641_chunk71|Frankenstein  The Modern Prometheus - pg84_chunk1483|Pride and Prejudice - pg1342_chunk3616|Frankenstein  The Modern Prometheus - pg84_chunk1032|Pride and Prejudice - pg1342_chunk3912
20260215_104513	1666	The King in Yellow by Robert W. Chambers  - pg8492_chunk459	ORIGINAL														True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk459|Frankenstein  The Modern Prometheus - pg84_chunk2883|Heart of Darkness by Joseph Conrad - pg219_chunk375|Frankenstein  The Modern Prometheus - pg84_chunk352|The King in Yellow by Robert W. Chambers  - pg8492_chunk302	The King in Yellow by Robert W. Chambers  - pg8492_chunk459|Frankenstein  The Modern Prometheus - pg84_chunk2883|Heart of Darkness by Joseph Conrad - pg219_chunk375|Frankenstein  The Modern Prometheus - pg84_chunk352|The King in Yellow by Robert W. Chambers  - pg8492_chunk302
