ts	base_num	base_chunk_id	query_kind	removed_words_lower_csv	removed_words_original_csv	removed_starts_csv	removed_ends_csv	insert_text	insert_after_word_num_requested	insert_after_word_num_actual	insert_word_count	insert_char_pos	insert_appended_to_end	eligible_words	requested_random_sets	max_unique_sets_possible	ann_has_base	ann_rank_base	local_has_base	local_rank_base	overlap@5	recall@5	ann_top_ids	local_top_ids
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	place,which,trusted,argument,amiable,charlotte,early	place,which,trusted,argument,amiable,Charlotte,early	22,49,58,91,109,117,138	27,54,65,99,116,126,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk3076|Heart of Darkness by Joseph Conrad - pg219_chunk26|Pride and Prejudice - pg1342_chunk332	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk3076|Heart of Darkness by Joseph Conrad - pg219_chunk26|Pride and Prejudice - pg1342_chunk332
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,possible,which,trusted,argument,amiable,charlotte	wished,possible,which,trusted,argument,amiable,Charlotte	4,39,49,58,91,109,117	10,47,54,65,99,116,126							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk1364|Pride and Prejudice - pg1342_chunk2417|Heart of Darkness by Joseph Conrad - pg219_chunk26	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk1364|Pride and Prejudice - pg1342_chunk2417|Heart of Darkness by Joseph Conrad - pg219_chunk26
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,place,which,trusted,argument,amiable,early	wished,place,which,trusted,argument,amiable,early	4,22,49,58,91,109,138	10,27,54,65,99,116,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|A Room with a View by E. M. Forster - pg2641_chunk1021|Pride and Prejudice - pg1342_chunk4438|Pride and Prejudice - pg1342_chunk2260	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|A Room with a View by E. M. Forster - pg2641_chunk1021|Pride and Prejudice - pg1342_chunk4438|Pride and Prejudice - pg1342_chunk2260
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,place,possible,which,amiable,charlotte,early	wished,place,possible,which,amiable,Charlotte,early	4,22,39,49,109,117,138	10,27,47,54,116,126,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|The King in Yellow by Robert W. Chambers  - pg8492_chunk2407|Pride and Prejudice - pg1342_chunk1680|Pride and Prejudice - pg1342_chunk3992|The King in Yellow by Robert W. Chambers  - pg8492_chunk672	Pride and Prejudice - pg1342_chunk1881|The King in Yellow by Robert W. Chambers  - pg8492_chunk2407|Pride and Prejudice - pg1342_chunk1680|Pride and Prejudice - pg1342_chunk3992|The King in Yellow by Robert W. Chambers  - pg8492_chunk672
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,place,possible,which,argument,amiable,charlotte	wished,place,possible,which,argument,amiable,Charlotte	4,22,39,49,91,109,117	10,27,47,54,99,116,126							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|The King in Yellow by Robert W. Chambers  - pg8492_chunk2407|Pride and Prejudice - pg1342_chunk1680|Pride and Prejudice - pg1342_chunk3992|Pride and Prejudice - pg1342_chunk332	Pride and Prejudice - pg1342_chunk1881|The King in Yellow by Robert W. Chambers  - pg8492_chunk2407|Pride and Prejudice - pg1342_chunk1680|Pride and Prejudice - pg1342_chunk3992|Pride and Prejudice - pg1342_chunk332
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	place,possible,trusted,unanswerable,argument,amiable,charlotte	place,possible,trusted,unanswerable,argument,amiable,Charlotte	22,39,58,78,91,109,117	27,47,65,90,99,116,126							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk2073|Pride and Prejudice - pg1342_chunk3076	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk2073|Pride and Prejudice - pg1342_chunk3076
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,place,possible,which,trusted,unanswerable,argument	wished,place,possible,which,trusted,unanswerable,argument	4,22,39,49,58,78,91	10,27,47,54,65,90,99							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk3613|Pride and Prejudice - pg1342_chunk4438	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk3613|Pride and Prejudice - pg1342_chunk4438
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,which,trusted,unanswerable,argument,amiable,early	wished,which,trusted,unanswerable,argument,amiable,early	4,49,58,78,91,109,138	10,54,65,90,99,116,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk4438	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk4438
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	wished,possible,which,trusted,unanswerable,amiable,early	wished,possible,which,trusted,unanswerable,amiable,early	4,39,49,58,78,109,138	10,47,54,65,90,116,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk4040	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk1840|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk2260|Pride and Prejudice - pg1342_chunk4040
20260215_113302	437	Pride and Prejudice - pg1342_chunk1881	REMOVED	possible,which,trusted,unanswerable,argument,charlotte,early	possible,which,trusted,unanswerable,argument,Charlotte,early	39,49,58,78,91,117,138	47,54,65,90,99,126,143							10	10	120	True	1	True	1	5/5	1.0000	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk4935|Pride and Prejudice - pg1342_chunk2073	Pride and Prejudice - pg1342_chunk1881|Pride and Prejudice - pg1342_chunk332|Pride and Prejudice - pg1342_chunk4596|Pride and Prejudice - pg1342_chunk4935|Pride and Prejudice - pg1342_chunk2073
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	ORIGINAL											9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1319|Frankenstein  The Modern Prometheus - pg84_chunk279|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4992	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1319|Frankenstein  The Modern Prometheus - pg84_chunk279|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk4992
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,travellers,roasted,savoury,gathered,trees,tried	offals,travellers,roasted,savoury,gathered,trees,tried	7,23,52,82,109,127,136	13,33,59,89,117,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk1319|Frankenstein  The Modern Prometheus - pg84_chunk2740|A Room with a View by E. M. Forster - pg2641_chunk1746|Pride and Prejudice - pg1342_chunk3940	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk1319|Frankenstein  The Modern Prometheus - pg84_chunk2740|A Room with a View by E. M. Forster - pg2641_chunk1746|Pride and Prejudice - pg1342_chunk3940
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,roasted,tasted,savoury,berries,trees,tried	offals,roasted,tasted,savoury,berries,trees,tried	7,52,65,82,99,127,136	13,59,71,89,106,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Pride and Prejudice - pg1342_chunk3940|Heart of Darkness by Joseph Conrad - pg219_chunk90|Pride and Prejudice - pg1342_chunk3076|Pride and Prejudice - pg1342_chunk2219	Frankenstein  The Modern Prometheus - pg84_chunk1303|Pride and Prejudice - pg1342_chunk3940|Heart of Darkness by Joseph Conrad - pg219_chunk90|Pride and Prejudice - pg1342_chunk3076|Pride and Prejudice - pg1342_chunk2219
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,roasted,tasted,savoury,berries,gathered,tried	offals,roasted,tasted,savoury,berries,gathered,tried	7,52,65,82,99,109,136	13,59,71,89,106,117,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Heart of Darkness by Joseph Conrad - pg219_chunk835|Pride and Prejudice - pg1342_chunk2224|Heart of Darkness by Joseph Conrad - pg219_chunk1147	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Heart of Darkness by Joseph Conrad - pg219_chunk835|Pride and Prejudice - pg1342_chunk2224|Heart of Darkness by Joseph Conrad - pg219_chunk1147
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,travellers,savoury,berries,gathered,trees,tried	offals,travellers,savoury,berries,gathered,trees,tried	7,23,82,99,109,127,136	13,33,89,106,117,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1319|The King in Yellow by Robert W. Chambers  - pg8492_chunk599|Frankenstein  The Modern Prometheus - pg84_chunk279	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk1319|The King in Yellow by Robert W. Chambers  - pg8492_chunk599|Frankenstein  The Modern Prometheus - pg84_chunk279
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,travellers,roasted,savoury,berries,gathered,tried	offals,travellers,roasted,savoury,berries,gathered,tried	7,23,52,82,99,109,136	13,33,59,89,106,117,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Frankenstein  The Modern Prometheus - pg84_chunk2740|A Room with a View by E. M. Forster - pg2641_chunk1746|Frankenstein  The Modern Prometheus - pg84_chunk1319	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Frankenstein  The Modern Prometheus - pg84_chunk2740|A Room with a View by E. M. Forster - pg2641_chunk1746|Frankenstein  The Modern Prometheus - pg84_chunk1319
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	travellers,roasted,tasted,savoury,berries,trees,tried	travellers,roasted,tasted,savoury,berries,trees,tried	23,52,65,82,99,127,136	33,59,71,89,106,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk279|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7019|Heart of Darkness by Joseph Conrad - pg219_chunk1482	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk279|Philippines Past and Present Volume 1 of 2  Worcester  - pg12077_chunk7019|Heart of Darkness by Joseph Conrad - pg219_chunk1482
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,roasted,tasted,savoury,berries,gathered,trees	offals,roasted,tasted,savoury,berries,gathered,trees	7,52,65,82,99,109,127	13,59,71,89,106,117,132							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk1490|Heart of Darkness by Joseph Conrad - pg219_chunk90|Pride and Prejudice - pg1342_chunk3076|Pride and Prejudice - pg1342_chunk3940	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk1490|Heart of Darkness by Joseph Conrad - pg219_chunk90|Pride and Prejudice - pg1342_chunk3076|Pride and Prejudice - pg1342_chunk3940
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,travellers,roasted,berries,gathered,trees,tried	offals,travellers,roasted,berries,gathered,trees,tried	7,23,52,99,109,127,136	13,33,59,106,117,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk599|Frankenstein  The Modern Prometheus - pg84_chunk1319|Heart of Darkness by Joseph Conrad - pg219_chunk90	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|The King in Yellow by Robert W. Chambers  - pg8492_chunk599|Frankenstein  The Modern Prometheus - pg84_chunk1319|Heart of Darkness by Joseph Conrad - pg219_chunk90
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	offals,travellers,roasted,tasted,savoury,gathered,tried	offals,travellers,roasted,tasted,savoury,gathered,tried	7,23,52,65,82,109,136	13,33,59,71,89,117,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Frankenstein  The Modern Prometheus - pg84_chunk2740|Heart of Darkness by Joseph Conrad - pg219_chunk835|Pride and Prejudice - pg1342_chunk2224	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2709|Frankenstein  The Modern Prometheus - pg84_chunk2740|Heart of Darkness by Joseph Conrad - pg219_chunk835|Pride and Prejudice - pg1342_chunk2224
20260215_113302	438	Frankenstein  The Modern Prometheus - pg84_chunk1303	REMOVED	travellers,roasted,tasted,savoury,gathered,trees,tried	travellers,roasted,tasted,savoury,gathered,trees,tried	23,52,65,82,109,127,136	33,59,71,89,117,132,141							9	10	36	True	1	True	1	5/5	1.0000	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk279|Frankenstein  The Modern Prometheus - pg84_chunk1319|Pride and Prejudice - pg1342_chunk1319	Frankenstein  The Modern Prometheus - pg84_chunk1303|Frankenstein  The Modern Prometheus - pg84_chunk2740|Frankenstein  The Modern Prometheus - pg84_chunk279|Frankenstein  The Modern Prometheus - pg84_chunk1319|Pride and Prejudice - pg1342_chunk1319
20260215_113302	439	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300	ORIGINAL											10	10	120	True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300|Frankenstein  The Modern Prometheus - pg84_chunk1783|Frankenstein  The Modern Prometheus - pg84_chunk1500|A Room with a View by E. M. Forster - pg2641_chunk2580|Frankenstein  The Modern Prometheus - pg84_chunk1768	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300|Frankenstein  The Modern Prometheus - pg84_chunk1783|Frankenstein  The Modern Prometheus - pg84_chunk1500|A Room with a View by E. M. Forster - pg2641_chunk2580|Frankenstein  The Modern Prometheus - pg84_chunk1768
20260215_113302	439	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300	REMOVED	chase,another,courtesy,stranger,remember,feeble,quavering	chase,another,Courtesy,stranger,remember,feeble,quavering	21,38,52,68,87,104,122	26,45,60,76,95,110,131							10	10	120	True	1	True	1	5/5	1.0000	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300|A Room with a View by E. M. Forster - pg2641_chunk2580|Frankenstein  The Modern Prometheus - pg84_chunk1783|Frankenstein  The Modern Prometheus - pg84_chunk1263|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232	The King in Yellow by Robert W. Chambers  - pg8492_chunk1300|A Room with a View by E. M. Forster - pg2641_chunk2580|Frankenstein  The Modern Prometheus - pg84_chunk1783|Frankenstein  The Modern Prometheus - pg84_chunk1263|The King in Yellow by Robert W. Chambers  - pg8492_chunk1232
